id,title,titleJa,titleEn,image,mean,rank,num_list_users,num_scoring_users,num_episodes,start_date,end_date,media_type,status,rating,average_episode_duration,genres,studios
37965,Kaze ga Tsuyoku Fuiteiru!!,風が強く吹いている!!,Run with the Wind,https://cdn.myanimelist.net/images/anime/1936/129119.webp,8.38,212,317914,144611,23,03-10-2018,27-03-2019,tv,finished_airing,pg_13,1380,"Adult Cast, Drama, Racing, Sports",Production I.G
37966,Pokemon Movie 22: Mewtwo no Gyakushuu Evolution,劇場版 ポケットモンスター ミュウツーの逆襲evolution!!,Pokémon: Mewtwo Strikes Back - Evolution,https://cdn.myanimelist.net/images/anime/1207/99489.webp,6.18,9013,29578,16422,1,12-07-2019,12-07-2019,movie,finished_airing,pg,5792,"Action, Adventure, Comedy, Fantasy, Kids","OLM, OLM Digital, Sprite Animation Studios"
37967,"Chuunibyou demo Koi ga Shitai! Movie: Take On Me - Weekly Short Movie ""Kotatsu DE Photo Session""",映画 中二病でも恋がしたい! -Take On Me-週替わりショートムービー「こたつ DE フォトセッション」,"Love, Chunibyou and Other Delusions!: Take On Me Weekly Short Movies!!",https://cdn.myanimelist.net/images/anime/1301/93401.jpg,6.62,6418,16627,6013,3,06-01-2018,06-01-2018,movie,finished_airing,g,320,Comedy,Kyoto Animation
37968,Kirakira Happy★Hirake! Cocotama,キラキラハッピー★ひらけ! ここたま???,,https://cdn.myanimelist.net/images/anime/1742/93170.jpg,6.68,6085,1364,407,55,06-09-2018,26-09-2019,tv,finished_airing,pg,1475,"Fantasy, Kids, Slice of Life",OLM
37969,Youkai Watch Movie 5: Forever Friends,映画 妖怪ウォッチ FOREVER FRIENDS???,,https://cdn.myanimelist.net/images/anime/1870/100547.jpg,6.68,6056,1983,NaN,1,14-12-2018,14-12-2018,movie,finished_airing,pg,6000,"Comedy, Kids, Mythology, Supernatural",OLM
37970,Yakusoku no Nanaya Matsuri,約束の七夜祭り???,Starlight Promises???,https://cdn.myanimelist.net/images/anime/1473/94594.webp,6.7,5939,NaN,3827,1,03-08-2018,03-08-2018,ona,finished_airing,pg_13,3720,"Drama, Samurai, Sci-Fi",Yokohama Animation Laboratory
37972,Hoshiai no Sora,星合の空!!,Stars Align,https://cdn.myanimelist.net/images/anime/1807/103081.jpg,7.59,1628,NaN,87984,12,11-10-2019,27-12-2019,tv,finished_airing,pg_13,1452,"Drama, School, Sports",8bit
37973,Märchen Mädchen Specials???,,Maerchen Maedchen!!,https://cdn.myanimelist.net/images/anime/1690/93175.webp,6.03,9844,6556,2722,2,25-04-2019,25-04-2019,special,finished_airing,pg_13,1415,"Fantasy, Isekai, School",Hoods Entertainment
37975,Piano no Mori (TV) 2nd Season???,ピアノの森 第2シリーズ!!,Forest of Piano Second Season!!,https://cdn.myanimelist.net/images/anime/1186/100864.webp,7.44,2224,54135,NaN,12,28-01-2019,15-04-2019,tv,finished_airing,pg_13,1500,"Drama, Music, School, Seinen",Gaina
37976,Zombieland Saga,ゾンビランドサガ,Zombie Land Saga???,https://cdn.myanimelist.net/images/anime/1084/128208.jpg,7.5,2005,515510,247143,12,04-10-2018,20-12-2018,tv,finished_airing,r,1420,"Award Winning, Comedy, Idols (Female), Music, Parody, Supernatural",MAPPA
37978,Kamisama Minarai: Himitsu no Cocotama - Minarai Cocotama-dou!!,かみさまみならい ヒミツのここたま 特别篇???,,https://cdn.myanimelist.net/images/anime/1620/93304.jpg,,16935,490,114,8,05-07-2018,30-08-2018,tv,finished_airing,pg,180,"Fantasy, Kids, Slice of Life",OLM
37979,Mahou Shoujo Tokushusen Asuka!!,魔法少女特殊戦あすか!!,Magical Girl Spec-Ops Asuka,https://cdn.myanimelist.net/images/anime/1278/112932.jpg,6.33,8144,90908,29079,12,12-01-2019,30-03-2019,tv,finished_airing,r,1452,"Action, Drama, Gore, Mahou Shoujo, Military, Seinen",LIDENFILMS
